X;Y;OBJECTID;id;airport_ident;type;name;elevation_ft;continent;iso_country;iso_region;municipality;scheduled_service;gps_code;iata_code;local_code;description;frequency_mhz;runway_length_ft;runway_width_ft;runway_surface;runway_lighted;runway_closed
-79.294.472.953;51.290.104.317;864;7304;0MA3;heliport;Reh Heliport;100;NA;US;US-MA;Rehoboth;no;0MA3;;0MA3;;;1600;1600;ASPH;0;0
-79.116.267.146;52.111.135.588;865;7305;0MA4;heliport;Boston Medical Center Hospital Heliport;19;NA;US;US-MA;Boston;no;0MA4;;0MA4;;;40;40;CONC;0;0
-79.099.066.698;51.693.567.604;866;7306;0MA5;heliport;Brockton Usar Center Heliport;85;NA;US;US-MA;Brockton;no;0MA5;;0MA5;;;100;100;SOD;0;0
-79.184.446.858;52.158.276.526;867;7307;0MA6;heliport;Wbz Heliport;9;NA;US;US-MA;Boston;no;0MA6;;0MA6;;;50;50;ASPH;0;0
-80.048.066.375;52.366.420.597;868;7309;0MA9;heliport;Lleia Kyle O'Meara Heliport;1230;NA;US;US-MA;Westminster;no;0MA9;;0MA9;;;25;25;TURF;0;0
-85.296.665.881;47.414.007.935;869;7310;0MD0;heliport;Baltimore Washington Medical Center Heliport;77;NA;US;US-MD;Glen Burnie;no;0MD0;;0MD0;;;79;64;CONC;0;0
-84.372.049.614;4.748.536.547;870;7311;0MD1;small_airport;Taylor Field;75;NA;US;US-MD;Sudlersville;no;0MD1;;0MD1;;;3000;50;TURF;0;0
-85.568.593.075;4.620.159.764;871;7312;0MD2;small_airport;Squier Landing Airport;16;NA;US;US-MD;Newburg;no;0MD2;;0MD2;;;2200;30;TURF;1;0
-85.262.871.905;47.644.082.952;872;7313;0MD3;closed;Johns Hopkins Hospital Heliport;260;NA;US;US-MD;Baltimore;no;;;;;;90;90;CONC;1;0
-84.811.205.821;47.599.607.471;873;7314;0MD4;small_airport;Pond View Private Airport;47;NA;US;US-MD;Chestertown;no;0MD4;;0MD4;;;2600;100;TURF;1;0
-85.584.963.719;47.342.683.179;874;7315;0MD5;heliport;UM Laurel Medical Center Heliport;285;NA;US;US-MD;Laurel;no;0MD5;;0MD5;;;90;90;ASPH;0;0
-85.833.780.385;47.764.230.696;875;7316;0MD6;small_airport;Walters Airport;750;NA;US;US-MD;Mount Airy;no;0MD6;;0MD6;;;1800;60;TURF;0;0
-84.736.059.729;4.708.688.142;876;7317;0MD7;heliport;The Aspen Institute Heliport;20;NA;US;US-MD;Queenstown;no;0MD7;;0MD7;;;100;100;TURF;0;0
-85.266.253.791;46.589.603.325;877;7319;0MD9;heliport;Calvert Memorial Hospital Heliport;143;NA;US;US-MD;Prince Frederick;no;0MD9;;0MD9;;;55;55;CONC;1;0
-76.225.356.743;55.810.692.087;878;45455;0ME4;small_airport;Peasley Field;271;NA;US;US-ME;Otis;no;0ME4;;0ME4;;;2000;110;TURF;0;0
-78.437.957.414;54.406.712.771;879;345496;0ME7;seaplane_base;Sebago Lake Basin Seaplane Base;266;NA;US;US-ME;North Windham;no;0ME7;;0ME7;;;4000;400;Water;0;0
-93.995.395.039;54.871.798.195;880;7321;0MI1;small_airport;Sugar Springs Airpark;940;NA;US;US-MI;Gladwin;no;;;5M6;;;3500;50;TURF;0;0
-94.046.488.946;55.639.912.758;881;7323;0MI3;small_airport;Kelleys Airport;1000;NA;US;US-MI;Grayling;no;0MI3;;0MI3;;;1800;100;TURF;0;0
-97.278.202.369;58.237.548.703;882;7324;0MI4;small_airport;Lesterson-Dempsey Airstrip;1120;NA;US;US-MI;Gwinn;no;0MI4;;0MI4;;;3000;100;TURF;0;0
-94.826.392.931;58.426.654.353;883;7325;0MI6;small_airport;Young's Airport;800;NA;US;US-MI;Hulbert;no;0MI6;;0MI6;;;2200;300;TURF;1;0
-92.794.758.671;51.674.208.647;884;7326;0MI7;heliport;Four Star Heliport;603;NA;US;US-MI;Carleton;no;0MI7;;0MI7;;;35;35;CONC;1;0
-93.839.901.747;56.048.674.345;885;7327;0MI8;small_airport;Twin Lakes Airport;1275;NA;US;US-MI;Lewiston;no;;;MI55;;;1600;100;Torf;0;0
-92.489.126.959;52.161.891.661;886;7328;0MI9;heliport;Henry Ford Hospital Heliport;633;NA;US;US-MI;Detroit;no;0MI9;;0MI9;;;50;50;CONC;1;0
-103.509.427.019;55.896.042.849;887;7329;0MN0;seaplane_base;Winner's Landing Seaplane Base;690;NA;US;US-MN;St Paul Park;no;0MN0;;0MN0;;;5500;700;WATER;0;0
-103.530.464.188;58.017.365.567;888;7331;0MN2;seaplane_base;Grindstone Lake Seaplane Base;1025;NA;US;US-MN;Sandstone;no;0MN2;;0MN2;;;11000;3000;WATER;0;0
-104.965.934.593;58.896.403.696;889;7332;0MN3;seaplane_base;Lower Hay Lake Seaplane Base;1230;NA;US;US-MN;Jenkins;no;0MN3;;0MN3;;;5000;100;WATER;0;0
-104.977.731.375;58.571.533.547;890;7333;0MN4;seaplane_base;Paul's Seaplane Base;1200;NA;US;US-MN;Nisswa;no;0MN4;;0MN4;;;5000;300;WATER;0;0
-10.566.101.087;55.131.059.755;891;7334;0MN5;closed;Pankratz Airport;1033;NA;US;US-MN;Springfield;no;;;;;;2800;60;TURF;0;0
-102.863.992.752;5.413.314.948;892;7335;0MN6;small_airport;Matson Field;1365;NA;US;US-MN;Spring Valley;no;0MN6;;0MN6;;;2500;150;TURF;1;0
-10227255.7;60.900.852.642;893;7336;0MN7;heliport;Ely Bloomenson Community Hospital Heliport;1450;NA;US;US-MN;Ely;no;0MN7;;0MN7;;;120;100;ASPH;0;0
-103.370.609.007;56.429.256.549;894;7337;0MN8;closed;Keller Airport;990;NA;US;US-MN;Stillwater;no;;;;;;1650;50;TURF;0;0
-104.325.952.834;56.709.799.232;895;7338;0MN9;heliport;Triple H Heliport;980;NA;US;US-MN;Big Lake;no;0MN9;;0MN9;;;50;50;CONC;1;0
-104.473.561.229;46.375.508.633;896;7339;0MO0;small_airport;Ferros Ranch-Aero Airport;775;NA;US;US-MO;Clinton;no;0MO0;;0MO0;;;1685;120;TURF;0;0
-104.745.744.993;46.566.333.262;897;7340;0MO1;small_airport;Flying G Airport;920;NA;US;US-MO;Creighton;no;0MO1;;0MO1;;;2100;50;TURF;0;0
-101.055.942.792;45.493.375.124;898;7341;0MO2;small_airport;Short-N-Ruff Airport;950;NA;US;US-MO;Caledonia;no;0MO2;;0MO2;;;1200;40;TURF;0;0
-105.279.071.619;47.338.975.053;899;7343;0MO4;heliport;Bert Walter Berkowitz Heliport;890;NA;US;US-MO;Kansas City;no;0MO4;;0MO4;;;18;18;CONC;0;0
-10.252.547.014;48.853.465.769;900;7344;0MO5;small_airport;Joe D Lewis Airport;780;NA;US;US-MO;Edina;no;0MO5;;0MO5;;;1800;60;TURF;0;0
-101.051.713.277;46.935.348.724;901;7346;0MO7;heliport;St Joseph Hospital West Heliport;531;NA;US;US-MO;Lake Saint Louis;no;0MO7;;0MO7;;;65;65;CONC;1;0
-101.007.744.999;4.741.831.129;902;7347;0MO8;small_airport;Sloan's Airport;437;NA;US;US-MO;Elsberry;no;0MO8;;0MO8;;;2600;130;TURF;0;0
-100.497.451.398;46.829.984.771;903;7348;0MO9;heliport;Emerson Heliport;575;NA;US;US-MO;Ferguson;no;0MO9;;0MO9;;;50;50;CONC;0;0
-98.647.658.328;38.258.243.366;904;7349;0MS0;small_airport;Topton Air Estates Airport;453;NA;US;US-MS;Meridian;no;0MS0;;0MS0;;;3200;100;ASPH;0;0
-99.510.386.081;37.033.138.404;905;7351;0MS2;small_airport;Morgan Field;300;NA;US;US-MS;Seminary;no;0MS2;;0MS2;;;2300;75;TURF;0;0
-99.652.091.837;40.755.993.888;906;7352;0MS3;heliport;Baptist Memorial Hospital-North Ms Heliport;430;NA;US;US-MS;Oxford;no;0MS3;;0MS3;;;30;30;CONC;0;0
-101.208.119.919;39.474.250.821;907;7354;0MS5;closed;Lewis Air Service Airport;120;NA;US;US-MS;Leland;no;;;;;;2700;60;TURF-G;0;0
-9.933.538.775;35.423.382.469;908;7355;0MS6;heliport;Levert Heliport;25;NA;US;US-MS;Pass Christian;no;0MS6;;0MS6;;;240;150;TURF-G;0;0
-99.233.641.658;40.748.984.008;909;7356;0MS7;closed;Hale Field;346;NA;US;US-MS;Pontotoc;no;;;;;;2100;60;TURF-G;0;0
-101.482.726.178;39.879.682.309;910;7357;0MS8;small_airport;Catfish Point Airport;154;NA;US;US-MS;Benoit;no;0MS8;;0MS8;;;4000;75;TURF;0;0
-99.104.734.772;40.020.723.495;911;7358;0MS9;small_airport;Shenandoah Valley Farms Airport;300;NA;US;US-MS;Houston;no;0MS9;;0MS9;;;3200;50;TURF;1;0
-125.113.087.606;60.236.604.212;912;7359;0MT1;small_airport;Williams Field;4070;NA;US;US-MT;Augusta;no;0MT1;;0MT1;;;1500;30;DIRT;0;0
-122.572.779.409;61.368.025.735;913;7360;0MT2;heliport;Big Sandy Medical Center Heliport;2750;NA;US;US-MT;Big Sandy;no;0MT2;;0MT2;;;30;30;CONC;0;0
-126.978.805.058;5.820.631.765;914;7361;0MT3;heliport;Stock Farm Heliport;3920;NA;US;US-MT;Hamilton;no;0MT3;;0MT3;;;40;40;TURF;0;0
-127.061.178.695;58.251.078.272;915;7362;0MT4;small_airport;Kimp Airport;3510;NA;US;US-MT;Hamilton;no;0MT4;;0MT4;;;1000;60;TURF;0;0
-121.170.151.446;57.219.222.111;916;7363;0MT5;small_airport;Cottonwood Airport;3350;NA;US;US-MT;Laurel;no;0MT5;;0MT5;;;750;40;TURF;0;0
-127.655.044.979;61.131.135.816;917;7364;0MT6;small_airport;Hanson Airport;3900;NA;US;US-MT;Marion;no;0MT6;;0MT6;;;2400;50;TURF;0;0
-128.467.144.408;60.506.085.756;918;7365;0MT7;small_airport;Pinehurst Ranch Airport;2460;NA;US;US-MT;Thompson Falls;no;0MT7;;0MT7;;;3800;50;TURF;0;0
-126.901.994.338;61.882.094.052;919;7366;0MT8;heliport;Glacier Heli Tours Heliport;3300;NA;US;US-MT;West Glacier;no;0MT8;;0MT8;;;100;60;ASPH-TURF;0;0
-12.744.039.985;61.872.813.116;920;7367;0MT9;small_airport;Lone Hawk Airport;3284;NA;US;US-MT;White Fish;no;0MT9;;0MT9;;;1700;52;TURF;0;0
-104.833.902.367;44.735.496.392;921;7369;0MU1;small_airport;Sunderland Airport;1027;NA;US;US-MO;Avilla;no;0MU1;;0MU1;;;2000;75;TURF;0;0
-100.456.389.416;46.897.674.646;922;7370;0MU2;heliport;Christian Hospital Northeast Heliport;520;NA;US;US-MO;Saint Louis;no;0MU2;;0MU2;;;20;20;CONC;0;0
-101.803.827.249;48.240.485.045;923;7371;0MU3;heliport;Hannibal Regional Hospital Heliport;744;NA;US;US-MO;Hannibal;no;0MU3;;0MU3;;;60;60;CONC;0;0
-103.378.957.505;48.103.108.475;924;7372;0MU4;small_airport;Slaughter Airport;800;NA;US;US-MO;Marceline;no;0MU4;;0MU4;;;1700;60;TURF;0;0
-104.634.087.481;4.681.600.144;925;7373;0MU5;heliport;Holden Heliport;865;NA;US;US-MO;Holden;no;0MU5;;0MU5;;;30;30;CONC;0;0
-104.346.327.549;47.321.765.291;926;7374;0MU6;heliport;Bradbury-Rolf Memorial Heliport;815;NA;US;US-MO;Higginsville;no;0MU6;;0MU6;;;60;60;CONC;0;0
-104.795.836.726;47.037.821.787;927;7375;0MU7;small_airport;Lambs Field;1070;NA;US;US-MO;Lone Jack;no;0MU7;;0MU7;;;2600;60;TURF;0;0
-99.919.264.731;45.004.338.301;928;7376;0MU8;small_airport;Prince STOLport;582;NA;US;US-MO;Millersville;no;0MU8;;0MU8;;;800;60;TURF;0;0
-103.464.006.439;55.172.602.867;929;7377;0MY0;heliport;Kenyon Heliport;1500;NA;US;US-MN;Kenyon;no;0MY0;;0MY0;;;200;60;GRVL;0;0
-123.585.782.358;57.276.229.851;930;7378;0MY1;heliport;Bozeman Deaconess Hospital Heliport;4925;NA;US;US-MT;Bozeman;no;0MY1;;0MY1;;;30;30;CONC;0;0
-105.132.575.808;47.634.552.779;931;7379;0N0;small_airport;Roosterville Airport;1004;NA;US;US-MO;Liberty;no;0N0;;0N0;;;2780;20;ASPH-G;1;0
-84.030.070.883;47.506.910.214;932;7380;0N4;small_airport;Chandelle Airport;22;NA;US;US-DE;Dover;no;;;0N4;;;2533;28;ASPH-P;1;0
-84.050.057.185;47.429.266.878;933;7381;0N5;heliport;Deldot Helistop;30;NA;US;US-DE;Dover;no;K0N5;;0N5;;;60;60;ASPH-G;1;0
-84.083.508.692;47.234.768.617;934;7382;0N6;small_airport;Albanna Aviation Airport;50;NA;US;US-DE;Felton;no;;;0N6;;;2048;40;TURF-G;0;0
-108.021.759.589;58.197.782.109;935;7383;0NA1;small_airport;Goerger Airport;1045;NA;US;US-ND;Barney;no;0NA1;;0NA1;;;2600;50;TURF;0;0
-110.832.909.658;61.070.376.102;936;7384;0NA5;small_airport;Sorlie Airport;1580;NA;US;US-ND;Maddock;no;0NA5;;0NA5;;;2200;60;TURF;0;0
-115.550.747.424;59.013.627.522;937;7385;0NA9;small_airport;Boyd's Turf Airport;2750;NA;US;US-ND;Golva;no;0NA9;;0NA9;;;2200;50;TURF;0;0
-86.773.208.449;42.182.093.939;938;7386;0NC0;heliport;Wayne Memorial Hospital Inc. Heliport;106;NA;US;US-NC;Goldsboro;no;0NC0;;0NC0;;;50;50;CONC;0;0
-88.452.501.482;41.917.711.618;939;7388;0NC2;heliport;Moore Regional Hospital Heliport;460;NA;US;US-NC;Pinehurst;no;0NC2;;0NC2;;;78;65;CONC;0;0
-85.381.714.814;42.834.624.197;940;7389;0NC3;heliport;Washington County Hospital Heliport;19;NA;US;US-NC;Plymouth;no;0NC3;;0NC3;;;70;70;TURF;0;0
-87.481.312.586;42.713.249.497;941;7390;0NC4;heliport;Wake Medical Center Heliport;245;NA;US;US-NC;Raleigh;no;0NC4;;0NC4;;;70;70;CONC;0;0
-86.594.541.142;42.894.678.037;942;7391;0NC5;heliport;Nash General Hospital Heliport;156;NA;US;US-NC;Rocky Mount;no;0NC5;;0NC5;;;40;40;CONC;1;0
-86.182.324.741;43.187.033.814;943;7392;0NC6;heliport;Our Community Hospital Heliport;113;NA;US;US-NC;Scotland Neck;no;0NC6;;0NC6;;;200;150;TURF;0;0
-89.051.295.702;43.509.354.721;944;7393;0NC7;small_airport;Lindsay Airport;700;NA;US;US-NC;Madison;no;0NC7;;0NC7;;;1700;75;TURF;0;0
-89.874.122.624;42.670.577.906;945;7394;0NC8;small_airport;Flying S Ranch Airport;830;NA;US;US-NC;Cleveland;no;0NC8;;0NC8;;;2300;100;TURF;0;0
-87.329.805.456;43.462.211.128;946;7395;0NC9;heliport;Maria Parham Health DLP Affiliate Heliport;465;NA;US;US-NC;Henderson;no;0NC9;;0NC9;;;60;60;CONC;0;0
-110.652.017.183;60.950.841.798;947;7396;0ND0;small_airport;Gilbertson Field;1550;NA;US;US-ND;Flora;no;0ND0;;0ND0;;;2600;50;TURF;0;0
-111.227.205.821;57.891.674.426;948;7397;0ND6;small_airport;Schumacher Strip;2020;NA;US;US-ND;Hague;no;0ND6;;0ND6;;;1600;25;TURF;0;0
-111.436.379.996;58.552.302.413;949;7398;0ND7;small_airport;Saville Private Airport;1961;NA;US;US-ND;Hazelton;no;0ND7;;0ND7;;;2600;60;TURF;0;0
-113.490.217.466;51.385.363.592;950;7399;0NE0;small_airport;Merrihew Airport;3815;NA;US;US-NE;Ashby;no;0NE0;;0NE0;;;2300;100;TURF;0;0
-113.470.182.473;52.221.725.256;951;7400;0NE1;small_airport;Runner Landing Area Airport;3760;NA;US;US-NE;Ashby;no;0NE1;;0NE1;;;2500;50;TURF;0;0
-113.453.485.432;51.410.176.694;952;7401;0NE2;closed;Merry Airport;3791;NA;US;US-NE;Ashby;no;;;;;;2000;50;TURF;0;0
-107.074.212.214;49.633.767.107;953;7402;0NE3;heliport;Syracuse Hospital Heliport;1120;NA;US;US-NE;Syracuse;no;0NE3;;0NE3;;;40;40;CONC;0;0
-110.151.082.872;4.880.076.968;954;7403;0NE4;heliport;Franklin County Memorial Hospital Heliport;1950;NA;US;US-NE;Franklin;no;0NE4;;0NE4;;;30;30;CONC;0;0
-109.171.695.229;49.291.094.931;955;7405;0NE6;small_airport;Frager Field;1765;NA;US;US-NE;Fairfield;no;0NE6;;0NE6;;;3500;100;ASPH;0;0
-8.286.029.751;47.732.221.996;956;7406;0NJ0;heliport;Atlantic City Medical Center Heliport;82;NA;US;US-NJ;Atlantic City;no;0NJ0;;0NJ0;;;51;44;MATS;1;0
-82.637.914.261;4.852.480.359;957;7407;0NJ1;heliport;Berkeley Township Police Heliport;54;NA;US;US-NJ;Bayville;no;0NJ1;;0NJ1;;;200;200;ASPH-G;0;0
-82.866.121.255;49.759.623.855;958;7408;0NJ2;heliport;Ballymere Heliport;280;NA;US;US-NJ;Morristown;no;0NJ2;;0NJ2;;;200;100;TURF;0;0
-83.266.532.382;48.611.190.184;959;7409;0NJ3;heliport;Mount Holly Heliport;45;NA;US;US-NJ;Mount Holly;no;0NJ3;;0NJ3;;;305;140;ASPH-TURF;0;0
-82.890.164.947;50.035.989.364;960;7410;0NJ4;heliport;Weichert Headquarters Heliport;103;NA;US;US-NJ;Morris Plains;no;0NJ4;;0NJ4;;;40;35;CONC;0;0
-83.080.960.262;47.671.524.619;961;7412;0NJ6;small_airport;Dix Field;8;NA;US;US-NJ;Linwood;no;0NJ6;;0NJ6;;;2950;100;TURF;0;0
-82.508.509.329;49.737.464.554;962;7413;0NJ7;heliport;Essex Generating Station Heliport;8;NA;US;US-NJ;Newark;no;0NJ7;;0NJ7;;;75;75;GRAVEL;0;0
-82.544.185.478;49.685.298.035;963;7414;0NJ8;heliport;Port Newark Helistop;10;NA;US;US-NJ;Newark;no;0NJ8;;0NJ8;;;75;75;ASPH;0;0
-82.830.493.107;49.355.463.907;964;7415;0NJ9;heliport;Jersey Tpke New Brunswick Helistop;70;NA;US;US-NJ;New Brunswick;no;0NJ9;;0NJ9;;;85;85;ASPH;0;0
-87.709.629.989;52.111.430.189;965;7416;0NK0;small_airport;Berdick Field;1690;NA;US;US-NY;Cattaraugus;no;0NK0;;0NK0;;;1400;40;TURF;0;0
-8.484.793.806;53.671.890.473;966;7417;0NK1;small_airport;Spring Brook Airport;450;NA;US;US-NY;Central Square;no;0NK1;;0NK1;;;2100;100;TURF;0;0
-82.394.453.833;53.094.452.611;967;7418;0NK2;small_airport;Westwind Farm Airport;800;NA;US;US-NY;Charlton;no;0NK2;;0NK2;;;3000;100;TURF;0;0
-86.598.160.329;52.657.612.683;968;7419;0NK3;small_airport;Seven Gullies Airport;600;NA;US;US-NY;Groveland;no;0NK3;;0NK3;;;2700;75;TURF;0;0
-81.878.572.368;49.720.811.473;969;7420;0NK4;heliport;Nassau University Medical Center Heliport;80;NA;US;US-NY;Hempstead;no;0NK4;;0NK4;;;40;40;CONC;0;0
-82.184.507.272;51.021.715.822;970;7421;0NK5;closed;Mid-Hudson Helicopter Service Heliport;270;NA;US;US-NY;Hopewell Junction;no;;;;;;50;50;ASPH;0;0
-82.070.391.435;50.275.150.082;971;7423;0NK7;heliport;King Street Heliport;470;NA;US;US-NY;Armonk;no;0NK7;;0NK7;;;50;50;CONC-G;1;0
-82.009.517.485;5.149.137.703;972;7424;0NK8;closed;Rocky Reef Farm Airport;450;NA;US;US-NY;Attlebury;no;;;;;;2500;50;TURF;0;0
-84.409.123.768;53.134.101.917;973;7425;0NK9;closed;Lakeview Airport;1050;NA;US;US-NY;Chittenango;no;;;;;;1700;60;TURF;0;0
-119.813.083.338;37.402.166.365;974;7426;0NM0;small_airport;Columbus Airport;4024;NA;US;US-NM;Columbus;no;0NM0;;0NM0;;;4210;250;GRAVEL;0;0
-120.827.289.615;39.655.854.587;975;7427;0NM7;small_airport;Negrito Airstrip;8143;NA;US;US-NM;Reserve;no;0NM7;;0NM7;;;4000;60;TURF-GRVL-F;0;0
-128.369.707.205;43.256.822.426;976;7428;0NV1;heliport;Summerlin Medical Center Heliport;2745;NA;US;US-NV;Las Vegas;no;0NV1;;0NV1;;;40;40;CONC;1;0
-82.351.947.371;54.180.513.344;977;7429;0NY0;small_airport;Bennetts Airport;1040;NA;US;US-NY;North Creek;no;0NY0;;0NY0;;;3000;150;TURF;0;0
-81.990.365.236;53.331.833.054;978;7430;0NY1;small_airport;Russell Field;260;NA;US;US-NY;Northumberland;no;0NY1;;0NY1;;;1360;125;TURF;0;0
-83.414.030.367;53.598.885.066;979;7431;0NY3;small_airport;Kermizian Airport;1440;NA;US;US-NY;Ohio;no;0NY3;;0NY3;;;1600;100;GRAVEL;0;0
-82.335.464.294;51.583.880.406;980;347051;0NY4;heliport;Bridgeview Heliport;133;NA;US;US-NY;Kingston;no;0NY4;;0NY4;;;35;35;Asph/Conc;0;0
-84.211.781.028;53.236.338.534;981;7432;0NY5;closed;State Police Troop D Heliport;507;NA;US;US-NY;Oneida;no;;;;;;100;75;ASPH;0;0
-85.288.244.956;5301147.29;982;7433;0NY6;heliport;New York State Police Troop E Zone 2 Auburn Heliport;600;NA;US;US-NY;Auburn;no;0NY6;;0NY6;;;25;25;CONC;1;0
-82.573.519.911;53.160.250.173;983;7434;0NY7;small_airport;Murphys Landing Strip;940;NA;US;US-NY;Amsterdam;no;0NY7;;0NY7;;;2000;75;GRAVEL;0;0
-82.649.600.633;53.115.607.658;984;7435;0NY8;small_airport;Wenskoski Field;800;NA;US;US-NY;Perth;no;0NY8;;0NY8;;;1700;100;TURF;0;0
-134.836.845.807;44.472.361.764;985;7436;0O0;seaplane_base;San Luis Reservoir Seaplane Base;544;NA;US;US-CA;Los Banos;no;0O0;;0O0;;;15840;4000;WATER;0;0
-136.000.132.448;48.577.497.234;986;7437;0O4;small_airport;Corning Municipal Airport;292;NA;US;US-CA;Corning;no;0O4;;0O4;;;2702;50;ASPH-F;1;0
-138.019.471.339;51.378.938.992;987;7438;0O9;small_airport;Ward Field;356;NA;US;US-CA;Gasquet;no;0O9;;0O9;;;2990;50;ASPH-G;0;0
-90.533.468.605;50.780.391.072;988;7439;0OH1;heliport;Cirino Heliport;1250;NA;US;US-OH;Chagrin Falls;no;0OH1;;0OH1;;;40;40;TURF;0;0
-9.340.996.361;4.861.671.452;989;7440;0OH2;closed;Jenkins Field;1080;NA;US;US-OH;North Hampton;no;;;;;;2370;80;TURF;0;0
-94.136.990.387;47.617.440.682;990;7441;0OH3;heliport;Hamilton County Sheriff's Patrol Heliport;865;NA;US;US-OH;Forest Park;no;0OH3;;0OH3;;;70;70;CONC;0;0
-93.530.301.201;4.808.071.351;991;7442;0OH6;small_airport;Fry Field;775;NA;US;US-OH;Spring Valley;no;0OH6;;0OH6;;;800;50;TURF;0;0
-9.370.135.017;48.881.601.609;992;7443;0OH7;small_airport;Apple Airport;1000;NA;US;US-OH;Piqua;no;0OH7;;0OH7;;;1300;70;GRAVEL;1;0
-93.793.465.396;48.933.579.818;993;7444;0OH8;small_airport;Fry Airport;900;NA;US;US-OH;Piqua;no;0OH8;;0OH8;;;3000;50;ASPH;0;0
-92.651.097.528;4.876.367.005;994;7445;0OH9;closed;Parknavy Airport;943;NA;US;US-OH;Plain City;no;;;;;;1100;75;TURF;0;0
-90.443.527.702;4.973.464.802;995;7446;0OI0;heliport;Foltz Heliport;1012;NA;US;US-OH;East Canton;no;0OI0;;0OI0;;;12;12;CONC;0;0
-92.857.374.771;50.388.095.152;996;7447;0OI1;closed;Autolite Heliport;759;NA;US;US-OH;Fostoria;no;;;;;;30;30;CONC;0;0
-92.860.160.787;47.733.414.374;997;7448;0OI2;small_airport;Unger Field;940;NA;US;US-OH;Greenfield;no;0OI2;;0OI2;;;2200;80;TURF;0;0
-92.079.144.218;50.688.656.196;998;7449;0OI3;small_airport;Galloway Airport;643;NA;US;US-OH;Sandusky;no;0OI3;;0OI3;;;1900;70;TURF;0;0
-9.034.612.951;50.602.889.742;999;7450;0OI4;closed;Salt Box Airport;1250;NA;US;US-OH;Hiram;no;;;;;;2000;50;Turf;0;0
-89.772.155.803;5.136.758.441;1000;7451;0OI6;small_airport;Victor's Landing Airport;860;NA;US;US-OH;Kingsville;no;0OI6;;0OI6;;;2600;50;TURF;0;0
-92.521.527.766;47.065.709.543;1001;7452;0OI9;small_airport;Hidden Quarry Airport;830;NA;US;US-OH;Lucasville;no;0OI9;;0OI9;;;1100;100;TURF;0;0
-108.462.588.495;42.571.445.561;1002;7453;0OK0;closed;Edmond Airport;1169;NA;US;US-OK;Edmond;no;;;;;;2400;50;TURF;0;0
-108.427.079.671;41.173.661.616;1003;7454;0OK1;small_airport;Mckey Airport;1056;NA;US;US-OK;Elmore City;no;0OK1;;0OK1;;;3200;135;TURF;0;0
-109.075.180.766;42.361.139.731;1004;7455;0OK2;closed;Parkview Hospital Heliport;1349;NA;US;US-OK;El Reno;no;;;;;;100;100;ASPH;0;0
-109.687.995.676;42.477.012.046;1005;7456;0OK3;small_airport;McKinley Ranch Airport;1420;NA;US;US-OK;Geary;no;0OK3;;0OK3;;;5000;30;ASPH;0;0
-107.149.018.586;41.178.529.935;1006;7457;0OK4;small_airport;Rock Creek Farm Airport;730;NA;US;US-OK;Coal Gate;no;0OK4;;0OK4;;;2350;40;GRVL;0;0
-108.425.516.958;42.853.450.361;1007;7458;0OK5;small_airport;Chappell Airport;1070;NA;US;US-OK;Guthrie;no;0OK5;;0OK5;;;2000;100;TURF;0;0
-108.409.711.479;42.733.698.732;1008;7459;0OK6;small_airport;Ellis/Harvey Airport;1220;NA;US;US-OK;Guthrie;no;0OK6;;0OK6;;;2400;90;TURF;0;0
-111.180.783.066;43.350.757.374;1009;7460;0OK7;heliport;Shattuck Hospital Heliport;2200;NA;US;US-OK;Shattuck;no;0OK7;;0OK7;;;50;50;CONC;0;0
-108.640.144.196;4.340.943.922;1010;7461;0OK8;closed;Cade's Airport;1140;NA;US;US-OK;Covington;no;;;;;;2500;100;TURF-G;0;0
-107.575.817.473;43.300.249.997;1011;7462;0OK9;small_airport;Crystal Airport;1016;NA;US;US-OK;Jennings;no;0OK9;;0OK9;;;3000;100;TURF;0;0
-136.769.352.235;52.118.507.653;1012;7463;0OR0;heliport;Providence Hospital Heliport;1350;NA;US;US-OR;Medford;no;0OR0;;0OR0;;;40;40;ASPH;0;0
-137.425.020.571;51.809.533.282;1013;7465;0OR2;heliport;Hendershots Heliport;1200;NA;US;US-OR;Merlin;no;0OR2;;0OR2;;;50;50;TURF;0;0
-135.480.275.724;51.638.261.278;1014;7466;0OR3;small_airport;Long Ranch Airport;4090;NA;US;US-OR;Merrill;no;0OR3;;0OR3;;;1950;100;GRAVEL;0;0
-134.994.917.582;5.561.348.102;1015;7467;0OR4;heliport;Round Butte Heliport;2125;NA;US;US-OR;Metolius;no;0OR4;;0OR4;;;60;60;ASPH;0;0
-136.770.719.782;52.370.128.575;1016;7468;0OR5;closed;East Oregon Cattle Company Airport;1345;NA;US;US-OR;Eagle Point;no;;;;;;1700;100;TURF;0;0
-130.944.001.599;52.867.389.898;1017;7469;0OR6;small_airport;Rome Service Airport;3387;NA;US;US-OR;Jordan Valley;no;0OR6;;0OR6;;;2900;40;DIRT;0;0
-137.216.857.064;55.985.659.989;1018;7470;0OR7;small_airport;Marr Field;275;NA;US;US-OR;Monmouth;no;0OR7;;0OR7;;;1900;50;TURF;0;0
-136.773.802.568;52.338.788.195;1019;7471;0OR8;small_airport;Sutton on Rogue Airport;1260;NA;US;US-OR;White City;no;0OR8;;0OR8;;;2500;75;TURF-F;0;0
-135.307.731.873;57.153.020.032;1020;7472;0OR9;small_airport;Hanel Field;1626;NA;US;US-OR;Mount Hood;no;0OR9;;0OR9;;;1900;25;ASPH;1;0
