price;mileage;power;make_model;date;fuel;gear;offer_type;version;link
11450;12567;120.0;Kawasaki Versys 1000;Apr-16;Gasoline;;Used;TOURER;/offers/kawasaki-versys-1000-tourer-gasoline-green-1662aa5b-8853-475f-9233-d75c71ffdc1e
10000;11800;125.0;BMW R 1200 R;Mar-16;Gasoline;Manual;Used;;/offers/bmw-r-1200-r-gasoline-white-dd049fbe-2e25-6c60-e053-0100007fd082
2880;1000;11.0;Honda;Mei-21;Gasoline;Automatic;Demonstration;SH Mode 125;/offers/honda-others-sh-mode-125-gasoline-red-ac9e1215-ef37-4ac9-96a1-eb7e9b30f50c
9000;6500;125.0;Kawasaki Z 900;Sep-18;Gasoline;Manual;Used;92kW;/offers/kawasaki-z-900-92kw-gasoline-green-24ba567f-0bb5-4177-bb34-c77d2fe97cf8
9800;8000;49.0;Yamaha TMAX SX;Mar-18;Gasoline;;Used;;/offers/yamaha-tmax-sx-gasoline-silver-90319a9e-b2a4-42dd-be08-144e0e92548c
700;14000;1.0;Beta Ark 50;Jul-14;Two Stroke Gasoline;;Used;;/offers/beta-ark-50-two-stroke-gasoline-red-e33f0063-ae19-4b7e-8b1f-f06dade8aee3
1300;4500;67.0;Vespa S 50;Mei-09;Gasoline;;Used;vespa S50 rijd perfect alleen moet gespoten worden;/offers/vespa-s-50-vespa-s50-rijd-perfect-alleen-moet-gespoten-worden-gasoline-white-9f585ab0-8fc5-4f3d-bba9-5f802490a142
14000;46000;86.0;Harley-Davidson Electra Glide;Jan-10;Gasoline;;Used;;/offers/harley-davidson-electra-glide-gasoline-black-17f2ebb9-7d82-ce61-e053-0100007f2eeb
11490;22300;67.0;Harley-Davidson;Des-14;Gasoline;Manual;Used;XL 1200 V Sportster Seventy Two 72;/offers/harley-davidson-others-xl-1200-v-sportster-seventy-two-72-gasoline-black-6ce60567-2efd-4c43-9da6-3190e2c3e380
800;13228;15.0;SYM HD 200;Mar-09;Gasoline;;Used;200 HD EVO;/offers/sym-hd-200-200-hd-evo-gasoline-blue-f05f0c9c-96b1-475e-927e-3d45a632dc25
1800;3500;3.0;Yamaha BWs;Jun-17;Two Stroke Gasoline;;Used;;/offers/yamaha-bws-two-stroke-gasoline-yellow-a54465bf-b076-a664-e053-0100007fa6fb
6300;20795;45.0;Honda Shadow 750;Agu-12;Gasoline;Manual;Used;;/offers/honda-shadow-750-gasoline-grey-749de6b9-a792-404f-e053-0100007fb1d9
2350;415;1.0;Niu N1S;Okt-19;Electric;Automatic;Used;;/offers/niu-n1s-electric-blue-c433eac1-5568-4733-e053-0100007f7ac5
11000;36000;150.0;Ducati Multistrada 1200;Mar-13;Gasoline;;Used;;/offers/ducati-multistrada-1200-gasoline-grey-eb1cabc5-34af-6b5a-e053-0100007f776f
1200;45000;33.0;Kymco Downtown 300i;Sep-09;Gasoline;;Used;;/offers/kymco-downtown-300i-gasoline-black-1572a912-bd6b-419d-b645-bbff84b3148a
18900;120;;Kawasaki;Jul-18;Gasoline;;Used;H2 NINJA;/offers/kawasaki-h2-ninja-gasoline-green-7205bdf8-c984-414a-960a-21d86fd78a6d
26000;18920;102.0;Harley-Davidson Street Glide;Mei-17;Gasoline;Manual;Used;CVO;/offers/harley-davidson-street-glide-cvo-gasoline-red-15b431c2-f224-bf3b-e053-0100007f4948
2490;4700;;Honda PCX 125;Mei-18;Gasoline;;Used;;/offers/honda-pcx-125-gasoline-grey-8a810a27-1120-481b-ab1c-9ef08f2323de
6200;6112;69.0;Suzuki V-Strom 650;Feb-19;Gasoline;;Used;;/offers/suzuki-v-strom-650-gasoline-black-24ac73c6-b41d-707b-e053-0100007f8423
6000;110000;110.0;BMW R 1200 RT;Mar-08;Gasoline;Manual;Used;Tour;/offers/bmw-r-1200-rt-tour-gasoline-grey-30d5babc-3c91-5d4e-e053-0100007feac5
8490;52913;101.0;BMW R 1200 GS;Apr-08;Gasoline;;Used;;/offers/bmw-r-1200-gs-gasoline-silver-7a033a03-89a3-49e2-92ac-13be45fcde3a
23990;300;218.0;Aprilia RSV4;Apr-21;Gasoline;Manual;Used;1100 Factory Modell 2021;/offers/aprilia-rsv4-1100-factory-modell-2021-gasoline-black-83716d1c-256a-4eaa-874f-334c20dd3e09
10000;35000;110.0;BMW R nineT;Mar-17;Gasoline;Manual;Used;PURE CERCHI A RAGGI;/offers/bmw-r-ninet-pure-cerchi-a-raggi-gasoline-grey-2076c7ac-e5e3-4339-a0b6-85e7ad738492
600;17300;3.0;Kymco Super 8;Mei-16;Gasoline;;Used;;/offers/kymco-super-8-gasoline-blue-02975601-4ce1-4803-bce7-ebe6cf471277
11690;5;95.0;BMW F 900 XR;Jul-21;Gasoline;;Demonstration;ungefahrenes Ausstellungsfahrzeug !;/offers/bmw-f-900-xr-ungefahrenes-ausstellungsfahrzeug-gasoline-165f29e8-e88d-4fa1-9980-1740f366e4ed
16990;16000;200.0;BMW S 1000 RR;Mei-16;Gasoline;;Used;;/offers/bmw-s-1000-rr-gasoline-red-c402138a-a556-4e72-9207-237a3528dbea
7950;7000;;Yamaha XSR 700;Jan-19;Gasoline;;Used;ABS NIEUWSTAAT!!;/offers/yamaha-xsr-700-abs-nieuwstaat-gasoline-4502f048-8979-464f-8224-ad47617e7a15
17500;36500;;BMW R 1250 GS;Jun-19;Gasoline;;Used;;/offers/bmw-r-1250-gs-gasoline-76b1666b-d242-4978-88f5-5cebde1be21f
7350;50981;73.0;Yamaha XVS 1300;Sep-09;Gasoline;Manual;Used;Midnight Star;/offers/yamaha-xvs-1300-midnight-star-gasoline-red-3192bca0-b886-4bdf-97ce-6d0861f2ff6f
7700;1824;;Kawasaki W 800;Okt-19;Gasoline;;Used;;/offers/kawasaki-w-800-gasoline-black-381596bb-cdcf-40e0-ab91-84e645ea553c
7200;30000;179.0;Yamaha YZF-R1;Apr-07;Gasoline;;Used;;/offers/yamaha-yzf-r1-gasoline-black-476112c3-b3ec-4018-e053-0100007f14d2
23500;13400;98.0;Harley-Davidson Fat Boy;Jun-14;Gasoline;;Used;FLSTFB 103;/offers/harley-davidson-fat-boy-flstfb-103-gasoline-black-4572083c-63c9-4816-ac65-1e3561709a10
6100;75920;101.0;BMW R 1200 GS;Des-07;Gasoline;Manual;Used;Perfecte staat!!! met onderhoudsboek en 2 sleutels;/offers/bmw-r-1200-gs-perfecte-staat-met-onderhoudsboek-en-2-sleutels-gasoline-silver-8605df42-0626-4b61-b8af-0d1d59421833
8400;70000;106.0;Triumph Rocket III Touring;Jul-08;Gasoline;Manual;Used;;/offers/triumph-rocket-iii-touring-gasoline-black-62d1c6c3-5235-0b41-e053-0100007f5b4b
6790;28167;75.0;Yamaha MT-07;Jun-18;Gasoline;Manual;Used;Top Zustand|A2|KD-Neu|;/offers/yamaha-mt-07-top-zustand-a2-kd-neu-gasoline-be2df140-d32c-4727-8cde-6a96905eedf4
29000;1000;1.0;Harley-Davidson Custom Bike;Mei-18;Gasoline;;Used;;/offers/harley-davidson-custom-bike-gasoline-white-95c0ccbc-6c0b-5234-e053-0100007f3482
1200;9000;11.0;Mash Seventyfive 125;Jul-15;Gasoline;;Used;;/offers/mash-seventyfive-125-gasoline-white-56fa1dba-2d6a-c671-e053-0100007ff601
10200;86600;113.0;BMW;Jan-08;Gasoline;Manual;Used;UnicoProprietario,Tagliandi Certificati;/offers/bmw-others-unicoproprietario-tagliandi-certificati-gasoline-white-1f87fc45-4b10-48b4-81a0-2e9d805a416d
12500;75000;125.0;BMW R 1200 GS Adventure;Okt-14;Gasoline;Manual;Used;R 1200 GS ADVENTURE;/offers/bmw-r-1200-gs-adventure-r-1200-gs-adventure-gasoline-white-79ca0554-10f8-4800-80b4-9bd2d57c8de1
2500;17600;24.0;Kymco X-Town;Mar-17;Gasoline;;Used;;/offers/kymco-x-town-gasoline-grey-80888dc4-2fa9-ba5d-e053-0100007f0fb9
820;5763;5.0;Piaggio TPH 50;Apr-10;Two Stroke Gasoline;;Used;;/offers/piaggio-tph-50-two-stroke-gasoline-white-859ccbdb-f50f-487f-9309-daf0206e1edb
12490;13000;;Triumph Tiger 800;Jan-18;;;Used;XRX;/offers/triumph-tiger-800-xrx-black-dadd8224-2fa0-48f5-9d1d-7b89f77b1d98
12600;13000;110.0;BMW R 1200 RT;Okt-13;Gasoline;Manual;Used;;/offers/bmw-r-1200-rt-gasoline-blue-3621af03-23f3-4d81-b082-15366598072d
8199;36000;;BMW F 700 GS;Jan-14;Gasoline;;Used;ABS;/offers/bmw-f-700-gs-abs-gasoline-blue-ed9321cf-df03-45e2-bc99-a38ef07a8ad4
6200;1565;58.0;Access Shade Sport 850;Okt-19;Gasoline;;Used;;/offers/access-shade-sport-850-gasoline-white-f63c973b-05ce-418b-916d-4824cc0c6c01
700;2950;68.0;Znen S Znen-King;Feb-16;Gasoline;;Used;;/offers/znen-s-znen-king-gasoline-blue-49970dc5-9011-b07e-e053-0100007f2298
1290;61025;98.0;Yamaha YZF 750;Mar-93;Gasoline;Manual;Used;Superbikeumbau;/offers/yamaha-yzf-750-superbikeumbau-gasoline-blue-c2036efe-dc8e-4cd3-a253-93e5cefad931
1200;38000;34.0;Yamaha Majesty 400;Feb-09;Gasoline;;Used;;/offers/yamaha-majesty-400-gasoline-blue-f4d520c1-9975-aa42-e053-0100007fd85c
9000;14666;110.0;BMW R nineT;Apr-15;Gasoline;;Used;;/offers/bmw-r-ninet-gasoline-black-f0dc0ac4-a8a1-372d-e053-0100007f7084
9000;8000;105.0;Kawasaki VN 2000;Mar-08;Gasoline;;Used;;/offers/kawasaki-vn-2000-gasoline-green-14b92897-84d4-43e6-a4eb-469868f891db
6900;7670;19.0;CF Moto CForce 800;Mar-16;Gasoline;;Used;;/offers/cf-moto-cforce-800-gasoline-white-ad4e78b1-7262-d972-e053-0100007fb3a9
39000;16000;90.0;Harley-Davidson Heritage Softail;Mei-15;Gasoline;;Used;;/offers/harley-davidson-heritage-softail-gasoline-green-0e4810bb-1ae3-7832-e053-0100007f85af
7490;6000;;BMW C 400 GT;Jan-20;Gasoline;;Used;;/offers/bmw-c-400-gt-gasoline-grey-e5c01714-3ece-4d6f-be87-b1bdaaa49637
10750;18200;125.0;KTM 1090 Adventure;Okt-18;Gasoline;Manual;Used;R;/offers/ktm-1090-adventure-r-gasoline-white-f3873aba-9e51-7d09-e053-0100007fba0d
10900;28000;41.0;Harley-Davidson Dyna Super Glide;Mar-07;Gasoline;Manual;Used;;/offers/harley-davidson-dyna-super-glide-gasoline-yellow-d37a34c6-0ac8-4d1c-9265-60444df9cb2e
8890;6619;58.0;CF Moto CForce 820;Nov-17;Gasoline;Manual;Used;XL 4x4 ATV LOF(kein 800,450,850,1000);/offers/cf-moto-cforce-820-xl-4x4-atv-lof-kein-800-450-850-1000-gasoline-orange-f77263d4-381d-4dad-a416-3ad2b2d41b91
7770;2;58.0;Honda NC 750;Apr-21;Gasoline;Manual;Demonstration;X MY21 EURO5 SOFORT VERFÜGBAR;/offers/honda-nc-750-x-my21-euro5-sofort-verfuegbar-gasoline-red-600ee179-a438-4b4d-a073-c036a80900ac
7500;14500;44.0;Honda VT 750;Mar-14;;Manual;Used;S ABS;/offers/honda-vt-750-s-abs-blue-6eeb9576-2357-488f-a937-4f27a9ea2179
7658;0;;Honda CMX 500;Jan-21;;;New;A Rebel;/offers/honda-cmx-500-a-rebel-black-04d946fb-e9ab-4109-9425-f339a455df4d
13925;14998;;KTM;Mar-18;Gasoline;;Used;1290 SUPERDUKE GT AKRAPOVIC;/offers/ktm-others-1290-superduke-gt-akrapovic-gasoline-orange-f8d9f7d6-f16c-4d7f-ab6d-fab9e36d8b9d
9000;8986;75.0;KTM 690 SMC;Apr-19;Gasoline;Manual;Used;R;/offers/ktm-690-smc-r-gasoline-black-dc199dc2-a2d3-4854-e053-0100007fc00f
8000;4250;64.0;Triumph Street Twin;Feb-19;Gasoline;Manual;Used;;/offers/triumph-street-twin-gasoline-grey-8cd853bc-46b2-9349-e053-0100007f6f91
9000;1466;58.0;Triumph Trident T 150;Feb-69;Gasoline;Manual;Used;;/offers/triumph-trident-t-150-gasoline-green-ee0727c6-3f86-806d-e053-0100007f5089
9000;5112;125.0;Kawasaki Z 900;Jun-20;Gasoline;Manual;Used;;/offers/kawasaki-z-900-gasoline-white-0bdad659-ff95-423c-ae48-abd4a750089a
14380;34501;125.0;BMW R 1200 GS;Jun-16;Gasoline;Manual;Used;Triple-Black+3-Pakete+Tieferlegung+;/offers/bmw-r-1200-gs-triple-black-3-pakete-tieferlegung-gasoline-black-0234693b-7e0d-4c63-a573-5c7925b5b483
10750;7000;61.0;Yamaha TMAX 530;Jun-17;Gasoline;;Used;tmax 530 sx akra + kit over range malossi;/offers/yamaha-tmax-530-tmax-530-sx-akra-kit-over-range-malossi-gasoline-black-575069c4-89fe-9710-e053-0100007f5451
7900;31000;95.0;Ducati Monster 1100;Jun-13;Gasoline;Manual;Used;EVO ABS vom Händler !!!;/offers/ducati-monster-1100-evo-abs-vom-haendler-gasoline-black-3baed332-2e78-4804-861a-b814c3eb46a7
16900;49000;79.0;Harley-Davidson Dyna Fat Bob;Mar-13;Gasoline;Manual;Used;;/offers/harley-davidson-dyna-fat-bob-gasoline-blue-bb5a82be-9180-e31c-e053-0100007f770c
11000;8500;136.0;Can Am Maverick;Jul-16;Gasoline;Automatic;Used;1000 XDS Turbo;/offers/can-am-maverick-1000-xds-turbo-gasoline-black-809f4ebf-8dca-033d-e053-0100007f9c19
500;52000;12.0;Kymco Dink 125;Sep-09;Gasoline;Automatic;Used;;/offers/kymco-dink-125-gasoline-blue-b66c6542-8f8c-4f92-be26-9e14dd8e3758
7000;11200;69.0;Suzuki V-Strom 650;Okt-18;Gasoline;;Used;;/offers/suzuki-v-strom-650-gasoline-black-af234fc6-7514-f35e-e053-0100007f08ae
950;4120;4.0;Online;Mar-19;Gasoline;;Used;tapo;/offers/online-others-tapo-gasoline-blue-d0c0d0d4-d42e-400c-a68a-aaef8835f047
7300;23000;53.0;Harley-Davidson Iron 883;Apr-12;Gasoline;;Used;;/offers/harley-davidson-iron-883-gasoline-black-6e6f65c6-4e9e-c723-e053-0100007f9e0f
7499;38435;186.0;Yamaha YZF-R1;Jun-09;Gasoline;Manual;Used;RN22;/offers/yamaha-yzf-r1-rn22-gasoline-black-ba62a1c6-e57d-4f07-a885-5141cda7ce13
6290;10600;;BMW F 800 R;Jul-14;Gasoline;;Used;;/offers/bmw-f-800-r-gasoline-orange-f37af837-0bd9-4ea1-9cf8-f0d9e5dc6991
8400;14120;88.0;Victory Vision Tour;Jul-15;Gasoline;Manual;Used;;/offers/victory-vision-tour-gasoline-blue-561d27c3-54d1-2168-e053-0100007f7bfc
6900;5417;60.0;BMW C 650 GT;Des-13;Gasoline;Automatic;Used;C 650 GT;/offers/bmw-c-650-gt-c-650-gt-gasoline-ea6db118-05b5-4263-b9b3-9b937ad31cfe
7458;0;;Honda CB 500;Jan-20;;;New;500F;/offers/honda-cb-500-500f-orange-4c3aba04-5be2-4ad2-ad80-6ed7f98df103
1500;10250;14.0;Honda PCX 125;Okt-11;Gasoline;;Used;;/offers/honda-pcx-125-gasoline-grey-e4603cc2-a66e-ec49-e053-0100007f9883
10800;6200;95.0;Triumph Tiger 800;Apr-18;Gasoline;Manual;Used;;/offers/triumph-tiger-800-gasoline-blue-0701abc4-3741-c464-e053-0100007f2440
15000;2500;45.0;Harley-Davidson Sportster XL 883;Agu-20;Gasoline;;Used;Iron 883 River Rock Gray | Jekyll and Hyde + mehr;/offers/harley-davidson-sportster-xl-883-iron-883-river-rock-gray-jekyll-and-hyde-mehr-gasoline-black-c070711a-6074-4c90-8331-9317b7c309d8
8989;19022;125.0;Aprilia Caponord 1200;Okt-13;Gasoline;Manual;Used;Koffer, Navi, ADD;/offers/aprilia-caponord-1200-koffer-navi-add-gasoline-2a1c050b-4c4d-4945-be55-7554814c334c
11500;1200;60.0;Bombardier Outlander 650;Nov-20;Gasoline;;Used;BRP Can-Am 650 XT;/offers/bombardier-outlander-650-brp-can-am-650-xt-gasoline-green-cd112d15-590f-4310-a235-d5a8d22c99ba
12500;7300;111.0;Yamaha XT 1200;Jul-19;Gasoline;;Used;ZE Super Ténéré;/offers/yamaha-xt-1200-ze-super-tenere-gasoline-black-82895cc2-dd28-976e-e053-0100007f2583
15700;0;;KTM;Jan-21;;;New;890 ADVENTURE;/offers/ktm-others-890-adventure-black-06ee7520-8151-41f8-8f37-1d9117c585ab
8500;8600;67.0;Harley-Davidson 1200 Custom;Apr-11;Gasoline;;Used;;/offers/harley-davidson-1200-custom-gasoline-grey-afd611c2-08b8-7d30-e053-0100007fe469
10290;1500;;Honda CBR 1000;Jul-16;Gasoline;;Used;RR FIREBLADE REPSOL;/offers/honda-cbr-1000-rr-fireblade-repsol-gasoline-blue-0fb620da-4cd1-49e5-8abc-cb60971fd34a
11800;10000;150.0;Ducati Monster 1200;Okt-18;Gasoline;;Used;UNICO PROPRIETARIO;/offers/ducati-monster-1200-unico-proprietario-gasoline-red-2edd919a-5a58-4903-8707-1acafe7b4138
8500;18000;179.0;Yamaha YZF-R1;Jan-09;Gasoline;;Used;;/offers/yamaha-yzf-r1-gasoline-white-ed20dd8d-bbe6-4839-e053-e250040a7f18
8999;1120;48.0;Yamaha XSR 700;Nov-20;Gasoline;Manual;Used;XTribute 35kW # XSR 700 # 1.000KM !!;/offers/yamaha-xsr-700-xtribute-35kw-xsr-700-1-000km-gasoline-214e8f29-8fe1-46c2-8dbc-6fc4e91585a6
16400;27000;71.0;Kawasaki 750 H2;Feb-73;Gasoline;;Used;;/offers/kawasaki-750-h2-gasoline-green-884552c3-27bb-7c47-e053-0100007f7e67
10000;15000;125.0;KTM 1090 Adventure;Des-17;Gasoline;;Used;R;/offers/ktm-1090-adventure-r-gasoline-white-e88661c4-4b7d-4ccf-ad34-f21df76aaa5f
8000;66000;69.0;BMW R 100;Sep-81;Gasoline;;Used;;/offers/bmw-r-100-gasoline-black-10c193e8-4de0-40a3-a312-cf68472dca89
7199;17000;;Honda NC 750;Jan-16;Gasoline;;Used;X ABS;/offers/honda-nc-750-x-abs-gasoline-red-84bf643d-5282-47f2-accb-b8f9a5bbb161
10699;0;;Kawasaki Z 900;Jan-21;;;New;ABS;/offers/kawasaki-z-900-abs-white-55a9c837-f8b4-4538-8ee1-0199a0e748c2
6790;1000;29.0;Honda Forza 125;Mar-21;;;Demonstration;Forza 350 ABS mit Smart-Box 2021 Modell;/offers/honda-forza-125-forza-350-abs-mit-smart-box-2021-modell-black-72138e57-3a9a-4246-a4b0-b56f03ad6394
2800;43441;27.0;Honda SH 300;Mei-13;Gasoline;Automatic;Used;;/offers/honda-sh-300-gasoline-grey-aa095685-5924-4307-b877-216598b8f8f5
15199;49;145.0;Honda CB 1000;Nov-20;Gasoline;Manual;Pre-registered;RAK PLUS 2ED **Trinkner Edition**;/offers/honda-cb-1000-rak-plus-2ed-trinkner-edition-gasoline-3952371a-3381-4d70-852e-cf025a8bbc5a
6500;14339;75.0;Yamaha XSR 700;Jun-16;Gasoline;;Used;Abs;/offers/yamaha-xsr-700-abs-gasoline-green-1c7ad11f-0d21-4646-af9a-53c2cf624777
8760;15000;148.0;Ducati Multistrada 1200;Mar-12;Gasoline;Manual;Used;;/offers/ducati-multistrada-1200-gasoline-red-8ff0d1bc-2a53-be31-e053-0100007f50a4
6999;21492;;Yamaha MT-07;Jan-17;;;Used;Tracer 700;/offers/yamaha-mt-07-tracer-700-black-fcbb2ee7-fa1c-4c4d-9430-80429d69ee94
22120;5;165.0;BMW S 1000 R;Jan-21;Gasoline;Manual;New;| Dynamic & Comfort pakket | Akrapovic | M Enduran;/offers/bmw-s-1000-r-dynamic-comfort-pakket-akrapovic-m-enduran-gasoline-red-59458f8f-3505-41c3-9663-189bf6b3a580
32990;3000;126.0;Honda Gold Wing;Mei-21;Gasoline;Automatic;Demonstration;GL 1800 Gold Wing Tour !!Modelljahr 2021!!;/offers/honda-gold-wing-gl-1800-gold-wing-tour-modelljahr-2021-gasoline-red-45192a94-6881-4042-a681-20ead2368b29
11750;3000;95.0;Buell XB 12;Mar-09;Gasoline;Manual;Used;SCG;/offers/buell-xb-12-scg-gasoline-black-d57a3abe-1fb2-8109-e053-0100007f3bd1
12250;9172;102.0;Indian Scout;Jan-16;Gasoline;;Used;;/offers/indian-scout-gasoline-red-41a8e5d3-facb-4221-9c17-e1fb2a317fe7
2100;790;15.0;Mash Seventyfive 125;Jun-19;Gasoline;;Used;;/offers/mash-seventyfive-125-gasoline-brown-5cd6d571-2d96-4b02-a090-fdde95be555e
6390;11700;90.0;BMW F 800 GT;Mar-13;Gasoline;Manual;Used;;/offers/bmw-f-800-gt-gasoline-black-c00d2abf-4e25-8451-e053-0100007fa2e0
16590;14778;;Yamaha YZF 1000;Mei-15;Gasoline;;Used;R1 M;/offers/yamaha-yzf-1000-r1-m-gasoline-silver-a71cfe17-18bd-40e1-9cc1-6505779ce432
11500;36000;163.0;BMW R 1200 GS;Feb-14;Gasoline;;Used;;/offers/bmw-r-1200-gs-gasoline-silver-c0c68bbc-0cb3-645e-e053-0100007febfe
22000;2547;91.0;BMW R18;Okt-20;Gasoline;;Used;0;/offers/bmw-r18-0-gasoline-black-144e5632-793b-4771-87c6-460f949cd74b
13945;36408;;Yamaha XT 1200;Mar-17;;;Used;ZE TENERE;/offers/yamaha-xt-1200-ze-tenere-black-59c7240e-84d6-4f7f-9713-d912e140e394
800;5669;10.0;SYM Symphony 125;Mei-10;Gasoline;;Used;;/offers/sym-symphony-125-gasoline-silver-18ce736a-1589-4758-b162-ce8f0046f19e
12490;11600;;Honda CBR 1000;Mar-17;Gasoline;;Used;RR FIREBLADE ABS;/offers/honda-cbr-1000-rr-fireblade-abs-gasoline-red-8579d660-dbe6-4ac6-a21a-13ecfd11ef60
15900;53000;48.0;Harley-Davidson;Jun-93;Gasoline;Manual;Used;1340 Wide Glide - 90 Anniversary;/offers/harley-davidson-others-1340-wide-glide-90-anniversary-gasoline-silver-e2abd5dd-5970-48f2-8447-511c976a904f
13600;2080;110.0;MV Agusta Turismo Veloce 800;Mar-20;Gasoline;Manual;Used;;/offers/mv-agusta-turismo-veloce-800-gasoline-red-33a2d6c6-6a47-e723-e053-0100007f9f9c
8999;31000;95.0;Honda CRF 1000;Jul-17;Gasoline;Automatic;Used;DCT;/offers/honda-crf-1000-dct-gasoline-black-38b0e6c0-35d3-b412-e053-0100007fdce7
7950;138461;111.0;BMW R 1200 GS Adventure;Okt-10;Gasoline;;Used;;/offers/bmw-r-1200-gs-adventure-gasoline-grey-423efe9f-f20d-4cc7-85a1-8c0884292252
6500;13000;80.0;Ducati Scrambler;Mar-16;Gasoline;;Used;;/offers/ducati-scrambler-gasoline-yellow-1f8c3622-996c-45d3-96f2-e527bc8a213e
17900;21900;84.0;Harley-Davidson Ultra Classic;Jul-13;Gasoline;Manual;Used;ultra classic;/offers/harley-davidson-ultra-classic-ultra-classic-gasoline-black-8dd03e96-0d21-4988-b58b-be21a1511948
9900;46000;67.0;Zero Zero DSR;Mei-16;Electric;;Used;;/offers/zero-zero-dsr-electric-black-90d2c3bd-355f-2d1b-e053-0100007f2e1c
10950;9995;53.0;Harley-Davidson Sportster 1200;Okt-14;Gasoline;Manual;Used;;/offers/harley-davidson-sportster-1200-gasoline-black-eb72fec6-ada8-6275-e053-0100007fcd69
6000;26600;137.0;Benelli TNT 1130 Cafe Racer;Agu-10;Gasoline;;Used;cafè Racer;/offers/benelli-tnt-1130-cafe-racer-cafe-racer-gasoline-gold-046d04e7-150e-4e67-9d4d-ce4caccb6342
7999;45436;86.0;Suzuki GSX 650;Jan-12;;;Used;FA;/offers/suzuki-gsx-650-fa-black-be728582-c685-4c35-8c66-e925b0ca3437
6450;7200;68.0;Triumph Bonneville SE;Okt-13;Gasoline;Manual;Used;;/offers/triumph-bonneville-se-gasoline-orange-e636b7c6-abb3-816d-e053-0100007fbc40
6700;25000;48.0;Kawasaki W 800;Mar-12;Gasoline;;Used;;/offers/kawasaki-w-800-gasoline-black-779926c6-af5b-6445-e053-0100007fdd64
6000;5635;41.0;Piaggio MP3 500;Sep-16;Gasoline;Automatic;Used;;/offers/piaggio-mp3-500-gasoline-silver-9092f5bf-a8f8-a958-e053-0100007f8307
8299;0;;Suzuki SV 650;Jan-19;;;New;ABS;/offers/suzuki-sv-650-abs-white-6e9cc1aa-bca5-44e9-a492-25553b7f27b1
13500;4900;15.0;KTM 125 XC;Feb-18;Two Stroke Gasoline;;Used;;/offers/ktm-125-xc-two-stroke-gasoline-orange-3397774c-08de-4856-b189-31afe57a296c
21100;0;;KTM;Jan-21;;;New;1290 SUPERDUKE R;/offers/ktm-others-1290-superduke-r-158949c2-b908-40e0-9bda-5b684dc7d409
7490;58472;;Kawasaki ZZR 1400;Mei-10;Gasoline;;Used;ABS;/offers/kawasaki-zzr-1400-abs-gasoline-black-137a354d-1f94-4ca7-ab77-cdff40f5c037
11900;18940;136.0;Triumph Tiger 1200;Mar-16;Gasoline;Manual;Used;Explorer XC 1215 ABS (2011 - 16);/offers/triumph-tiger-1200-explorer-xc-1215-abs-2011-16-gasoline-black-fef41d6a-d167-4bc6-ba14-1c3b46d5b3dc
8500;9800;95.0;Kawasaki Z 800;Mei-15;Gasoline;;Used;E;/offers/kawasaki-z-800-e-gasoline-green-1ab64bcc-8df6-413b-bb77-f04f7cc51a23
9400;14000;113.0;Ducati Hypermotard 821;Sep-14;Gasoline;Manual;Used;SP;/offers/ducati-hypermotard-821-sp-gasoline-white-dfa7fdc5-1396-5c4c-e053-0100007f3b5d
1550;9000;29.0;Hyosung GT 250i;Feb-17;Gasoline;;Used;;/offers/hyosung-gt-250i-gasoline-orange-ec3ceac3-ad45-ba1e-e053-0100007ff2fb
12500;48292;;BMW R 1200 RT;Sep-15;Gasoline;;Used;;/offers/bmw-r-1200-rt-gasoline-black-944693b4-0dcf-44d0-bef8-57794e3e1485
9999;17300;58.0;Honda VT 1300;Mar-12;Gasoline;Manual;Used;CXA Fury;/offers/honda-vt-1300-cxa-fury-gasoline-black-ab523e9e-954c-46c8-98fd-4dc9e56d6b93
9000;31000;98.0;Honda Gold Wing;Mei-00;Gasoline;Manual;Used;;/offers/honda-gold-wing-gasoline-blue-9c4c25c6-c5f5-e247-e053-0100007f44ee
6290;39224;;Triumph Daytona 675;Jan-10;;;Used;;/offers/triumph-daytona-675-black-dd1e3420-6d21-462f-8f13-2cbc7aaf9bf7
6390;24900;125.0;MV Agusta Brutale 800;Mei-13;Gasoline;Manual;Used;;/offers/mv-agusta-brutale-800-gasoline-white-a42747bd-7d35-855f-e053-0100007f63a8
9490;11500;;Triumph Street Twin;Sep-17;Gasoline;;Used;900;/offers/triumph-street-twin-900-gasoline-e7199e8c-b59f-4d55-b3b4-18c042420f3f
14200;4000;150.0;Ducati Monster 1200;Mei-19;Gasoline;;Used;s;/offers/ducati-monster-1200-s-gasoline-red-a89cf7a3-8088-456f-8667-46236af12a0e
11200;457;60.0;Triumph Bonneville T120;Jan-70;Gasoline;Manual;Used;T120 R - MORGO KIT 750 Cc;/offers/triumph-bonneville-t120-t120-r-morgo-kit-750-cc-gasoline-black-b04e6be2-14bb-495d-b64c-44e575e654a5
10800;3403;56.0;Harley-Davidson Heritage Softail;Apr-98;Gasoline;;Used;;/offers/harley-davidson-heritage-softail-gasoline-black-a068006b-154f-a615-e053-e350040a2c19
26195;2500;136.0;BMW R 1250 RT;Jun-21;Gasoline;Manual;Demonstration;Comfort|Dynamik Paket|SOS|LED;/offers/bmw-r-1250-rt-comfort-dynamik-paket-sos-led-gasoline-blue-c5924bea-2d9a-48e9-b322-1b34297c4854
